date,url,id,text,deleted
2022-04-18,https://web.archive.org/web/20220418213554/https://twitter.com/mcspacface/status/1516168553946300418,1516168553946300400,I assign 0% probability that uber-woke Josh Harris will help Musk with  $TWTR .,TRUE
2022-04-14,https://web.archive.org/web/20220414225733/https://twitter.com/mcspacface/status/1514739482267951107,1514739482267951e3,Humorous collection of left-wing blue checkmarks panicking over  $TWTR  no longer censoring moderate & right-of-center ideas. https://twitter.com/AuronMacintyre/status/1514722726849695750?s=20&t=jCX95tVauKMu-lVDMLR6ig,TRUE
2022-04-04,https://web.archive.org/web/20220404234516/https://twitter.com/mcspacface/status/1511127653901864963,1511127653901865e3,"$UTAA  satisfies both of my conditions for  #OnlyFans , but I'd be rather careful. There's rarely a reason to buy a  #SPAC  prior to an actual DA announcement due to arbitrage hedge fund inventory burn. https://twitter.com/mcspacface/status/1508839324829327366?s=20&t=iUywNFavpYlryAFiw5t1hA",TRUE
2022-04-02,https://web.archive.org/web/20220402060313/https://twitter.com/mcspacface/status/1510135487318695938,1510135487318696e3,Chinese translation?,TRUE
2022-03-23,https://web.archive.org/web/20220323195256/https://twitter.com/mcspacface/status/1506720592724205579,1506720592724205600,https://th.bing.com/th/id/OIP.BoHxqZ63BC4otT5vQgti3QHaHa?w=187&h=187&c=7&r=0&o=5&pid=1.7,TRUE
2022-03-22,https://web.archive.org/web/20220322045727/https://twitter.com/mcspacface/status/1506132764940283911,1506132764940284e3,"Great minds think alike  @KeltecWeapons !   ""KelTec’s warehouse forklifted four plastic-wrapped pallets containing their 9mm foldable rifles for delivery to an undisclosed NATO-run facility."" https://twitter.com/mcspacface/status/1496933386254008324?s=20&t=JCqtVADnpY3vjVOJOsTR6w",TRUE
2022-03-11,https://web.archive.org/web/20220311214159/https://twitter.com/mcspacface/status/1502399406716375040,1502399406716375e3,"$PSTH  turned 20 months old today.     #IPO  July 22, 2020",TRUE
2022-03-05,https://web.archive.org/web/20220305044715/https://twitter.com/mcspacface/status/1499969687316320256,1499969687316320300,It's not.  You're pretending everyone in  #Russia  is a 20 year enrolled at  #Stanford .  That's not realistic.,TRUE
2022-03-01,https://web.archive.org/web/20220301201220/https://twitter.com/mcspacface/status/1498752956929351687,1498752956929351700,When  $NKE  makes a decision not based on money you know **** just got real.  This is a company that will work children 16 hours a day to improve magin. https://twitter.com/MarketRebels/status/1498752377188458498?s=20&t=IZkOiwlJQfMJvR0KKEDPow,TRUE
2022-02-24,https://web.archive.org/web/20220224221633/https://twitter.com/mcspacface/status/1496972275618402315,1496972275618402300,Just a Ukrainian Mig taking on a Russian SU-35 from treetop level. https://twitter.com/MikeyKayNYC/status/1496964361977573377?s=20&t=IKyGBpNS8ArO0eajckenNw,TRUE
2022-02-24,https://web.archive.org/web/20220224051941/https://twitter.com/mcspacface/status/1496716394209153025,1496716394209153e3,use case via process of elimination: pic.twitter.com/iajjRLzNJD,TRUE
2022-02-21,https://web.archive.org/web/20220221033643/https://twitter.com/mcspacface/status/1495602047969812485,1495602047969812500,Dude will whore for anything or anyone for enough $$.,TRUE
2022-02-16,https://web.archive.org/web/20220216174210/https://twitter.com/mcspacface/status/1494004124328861696,1494004124328861700,"Can anyone explain why  $COIN  allows trading of something toxic & useless like  $SHIB , but doesn't allow trading of many  #cryptocurrencise  with practical use cases (e.g.  $KAVA , etc.)?",TRUE
2021-12-20,https://web.archive.org/web/20211220152355/https://twitter.com/mcspacface/status/1472949594699055117,1472949594699055e3,A few big  $SLDP  buy orders just hit the tape of > 50K & > 100k.,TRUE
2021-12-07,https://web.archive.org/web/20211207211141/https://twitter.com/mcspacface/status/1468327210301992963,1468327210301993e3,"QS is CALLING it Solid State because they say they'll get rid of liquid in their battery once they figure out how to do that.  Right now, they use liquid = NOT Solid State.  Literally in QS' own SEC filings.  Also, know what you own (and dont own).   https://s26.q4cdn.com/263384136/files/doc_financials/2020/q4/2b5ef564-f450-4f4d-bfa7-d453a167b0a9.pdf",TRUE
2021-12-07,https://web.archive.org/web/20211207210920/https://twitter.com/mcspacface/status/1468326706696142857,1468326706696142800,"Yes, they're full of crap. They USE LIQUID. Want it spoon-fed to you further? Here ya' go.  ""We have an ongoing research & development investigation into inorganic catholyte that could replace the organic gel made of an organic polymer and organic liquid catholyte currently used.",TRUE
2021-12-07,https://web.archive.org/web/20211207210415/https://twitter.com/mcspacface/status/1468324859214286858,1468324859214286800,K bro 🧐 pic.twitter.com/5MejPUY7qS,TRUE
2021-12-03,https://web.archive.org/web/20211203014208/https://twitter.com/mcspacface/status/1466583455110733825,1466583455110733800,"BREAKING (future) NEWS:    The  #Omicron  variant of  #COVID19  is in all 50 US State, Puerta Rico, American Samoa, and Guam.  (and it's not as big a deal as media wants you to believe)",TRUE
2021-11-18,https://web.archive.org/web/20211118222726/https://twitter.com/mcspacface/status/1461461044744888327,1461461044744888300,"The  $AVPT  board needs to act now via aggressive share buyback program to take advantage of this highly unusual valuation disparity. This unusual opportunity to accumulate  @AvePoint  shares back to treasury will likely not present itself again.  Respectfully,   @McSpacface    2/2",TRUE
2021-11-18,https://web.archive.org/web/20211118222726/https://twitter.com/mcspacface/status/1461461044744888327,1461461044744888300,"Dear  @AVPT_TJ ,   It's great you're confident in  @AvePoint  & buying shares, but the fundamental valuation of  $AVPT , growing revenue YoY >30% with ~75% durable subscription revenue is completely detached from any financial reality & is AVPT stock is far too cheap. 1/2",TRUE
2021-11-17,https://web.archive.org/web/20211117223228/https://twitter.com/mcspacface/status/1461099915657068546,1461099915657068500,". @Forbes  claims he's ""only"" worth a few billion.  That's not remotely close to  @ElonMusk 's > $200 billion. https://www.forbes.com/profile/changpeng-zhao/?sh=7be5e5e66277",TRUE
2021-11-09,https://web.archive.org/web/20211109210806/https://twitter.com/mcspacface/status/1458179578137042946,1458179578137043e3,"PUBLIC SERVICE ANNOUNCEMENT:   People buying  $AGC  who dont know how  #SPACs  work, the merger literally cannot happen this weak. That is stock manipulation BS misinformation. The S-4 filing on AGC hasn't even been filed with the  @SECGov  yet. Merger will be at least a month minimum.",TRUE
2021-11-09,https://web.archive.org/web/20211109204716/https://twitter.com/mcspacface/status/1458174343503130626,1458174343503130600,I'm resisting the temptation to buy  $HUGS  until:  1)  I know  @SECgov  is okay with the deal. 2) I know the date of the  @PaneraBread   #IPO . 3) I knew the valuation being slapped on  #PaneraBread .,TRUE
2021-11-03,https://web.archive.org/web/20211103041841/https://twitter.com/mcspacface/status/1455751215892115461,1455751215892115500,This woman is legit horrendous.  Didnt  #ESPN  screen her?,TRUE
2021-11-03,https://web.archive.org/web/20211103012252/https://twitter.com/mcspacface/status/1455706971013799938,14557069710138e5,"Mathematically, with known outstanding votes ""to be counted"" left, McCauliffe would need to win at least 61.5% of everything left in the state to win.  That's not unrealistic.",TRUE
2021-11-02,https://web.archive.org/web/20211102222735/https://twitter.com/mcspacface/status/1455662802799144960,1455662802799145e3,"Great minds think alike, I consider myself an OG  $MVST  hater. https://twitter.com/mcspacface/status/1359140649824641026?s=20",TRUE
2021-10-16,https://web.archive.org/web/20211016231016/https://twitter.com/mcspacface/status/1449513023677374468,1449513023677374500,"Global Warming fearmongering has moved to the point where it ""The Onion'ing"" itself. https://twitter.com/DailyMail/status/1449024384371462155?s=20",TRUE
2021-10-16,https://web.archive.org/web/20211016230956/https://twitter.com/mcspacface/status/1449512938289704961,1449512938289705e3,"Global Warming fearmongering has moved to the point where it ""The Onion'ing"" itself.",TRUE
